count,hour,minute,second,msec,at1,at2,at3,t1,t2,t3,pos1,pos2,pos3,vel1,vel2,vel3
6320,17,52,7,323,-2.64,-7.08,2.22,-2.48895,-6.4501,-6.05601e-06,7.70004,72.3862,0.000686646,-42.3811,-0,-0
6321,17,52,7,329,-2.1,-7.08,2.25,-2.63674,-6.4501,-6.05601e-06,7.44392,72.3862,0.000686646,-42.48,-0,-0
6322,17,52,7,335,-1.56,-7.08,2.22,-2.55632,-6.45012,-6.05579e-06,7.18781,72.3869,0.000686646,-42.4869,-0,-0
6323,17,52,7,341,-2.82,-7.08,2.22,-2.03854,-6.4501,-6.05601e-06,6.93306,72.3862,0.000686646,-42.0399,-0,-0
6324,17,52,7,347,-2.01,-7.08,2.31,-2.22936,-6.4501,-0.346601,6.68243,72.3862,0.000686646,-42.2459,-0,0.0178528
6325,17,52,7,352,-2.25,-7.02,2.22,-2.8286,-6.45012,-0.0801827,6.43112,72.3869,0.000686646,-42.4464,-0,0.00411987
6326,17,52,7,358,-2.49,-7.08,2.22,-2.29071,-6.45012,0.0123521,6.175,72.3869,0.000686646,-42.0804,-0,-0
6327,17,52,7,364,-2.37,-7.08,2.19,-2.09942,-6.45012,0.00285188,5.923,72.3869,-0,-42.0715,-0,-0
6328,17,52,7,370,-2.13,-7.08,2.19,-2.91321,-6.45008,-6.05624e-06,5.66689,72.3855,0.000686646,-42.5734,-0,-0
6329,17,52,7,376,-1.95,-7.08,2.19,-2.62178,-6.4501,-6.05601e-06,5.4142,72.3862,0.000686646,-42.2603,-0,-0
6330,17,52,7,382,-2.49,-7.08,2.19,-1.92846,-6.4501,-1.2112e-05,5.15808,72.3862,0.00137329,-42.0138,-0,-0
6331,17,52,7,388,-2.79,-7.08,2.25,-2.2526,-6.4501,-6.05601e-06,4.90677,72.3862,0.000686646,-42.0543,-0,-0
6332,17,52,7,394,-2.64,-7.02,2.19,-2.88523,-6.45012,-1.21116e-05,4.65271,72.3869,0.00137329,-42.4807,-0,-0
6333,17,52,7,400,-1.74,-7.02,2.37,-2.33327,-6.45012,0.557593,4.39453,72.3869,0.00137329,-41.9424,-0,-0.0288391
6334,17,52,7,406,-2.31,-7.02,2.22,-1.8947,-6.45012,-1.21116e-05,4.13773,72.3869,0.00137329,-41.8902,-0,-0
6335,17,52,7,412,-2.01,-7.08,2.25,-3.01404,-6.45012,-0.0199631,3.8768,72.3869,-0,-42.5473,-0,-0
6336,17,52,7,419,-1.71,-7.02,2.19,-2.51174,-6.77843,-6.05579e-06,3.57399,72.3869,0.000686646,-41.7975,-0.0322723,-0
6337,17,52,7,448,-1.68,-7.14,2.22,-1.75911,-6.38259,-1.2112e-05,2.39914,72.3862,0.00137329,-41.8119,-0.0075531,-0
6338,17,52,7,454,-1.8,-6.96,2.37,-3.08767,-6.40362,0.173623,2.10526,72.3869,0.00137329,-42.653,-0,-0.00892639
6339,17,52,7,460,-2.04,-7.02,2.4,-2.7552,-6.45957,-1.10604,1.89651,72.3862,0.00137329,-42.1525,-0,0.0583649
6340,17,52,7,466,-1.68,-7.02,2.1,-1.75142,-6.45012,0.512062,1.64383,72.3869,0.000686646,-41.9046,-0,-0.0267792
6341,17,52,7,472,-2.4,-7.02,2.25,-2.27137,-6.4501,0.0403895,1.39526,72.3862,0.00137329,-41.9712,-0,-0
6342,17,52,7,478,-2.58,-6.96,2.19,-2.46181,-6.45012,-0.0185433,1.14532,72.3869,0.000686646,-41.9341,-0,-0
6343,17,52,7,484,-2.1,-7.02,2.22,-2.78082,-6.45012,-6.05579e-06,0.894012,72.3869,0.000686646,-42.0227,-0,-0
6344,17,52,7,490,-2.31,-6.96,2.19,-2.3495,-6.48081,0,0.642014,72.3869,-0,-41.8449,0.00343323,-0
6345,17,52,7,496,-1.56,-7.02,2.22,-2.42923,-6.45012,-6.05579e-06,0.388641,72.3869,0.000686646,-42.3063,-0,-0
6346,17,52,7,502,-2.22,-7.02,2.19,-2.89465,-6.44579,0,0.133896,72.3862,-0,-42.3296,-0,-0
6347,17,52,7,508,-2.01,-7.02,2.25,-2.13841,-6.45008,-6.05624e-06,-0.120163,72.3855,0.000686646,-41.9788,-0,-0
6348,17,52,7,514,-1.95,-7.02,2.25,-2.38713,-6.4501,-1.2112e-05,-0.374222,72.3862,0.00137329,-42.261,-0,-0
6349,17,52,7,520,-2.61,-6.96,2.25,-2.38897,-6.4501,-6.05601e-06,-0.626907,72.3862,0.000686646,-41.9286,-0,-0
6350,17,52,7,526,-0.87,-7.02,2.25,-2.61263,-6.45008,-6.05624e-06,-0.88028,72.3855,0.000686646,-42.4313,-0,-0
6351,17,52,7,532,-2.19,-7.02,2.25,-2.44516,-6.4501,-6.05601e-06,-1.1364,72.3862,0.000686646,-41.9396,-0,-0
6352,17,52,7,538,-2.4,-7.02,2.16,-2.16509,-6.4501,0,-1.39252,72.3862,-0,-42.1257,-0,-0
6353,17,52,7,544,-1.65,-6.96,2.16,-3.09143,-6.4501,-6.05601e-06,-1.64658,72.3862,0.000686646,-42.6256,-0,-0
6354,17,52,7,550,-1.98,-7.02,2.22,-2.25176,-6.45012,-6.05579e-06,-1.89857,72.3869,0.000686646,-41.9252,-0,-0
6355,17,52,7,556,-2.34,-7.02,2.22,-1.68973,-6.45012,-6.05579e-06,-2.15195,72.3869,0.000686646,-41.814,-0,-0
6356,17,52,7,562,-2.31,-6.96,2.25,-2.73275,-6.43784,-6.05579e-06,-2.39914,72.3869,0.000686646,-42.2369,-0.00137329,-0
6357,17,52,7,568,-1.74,-6.9,2.19,-2.57924,-6.45012,-1.21116e-05,-2.65182,72.3869,0.00137329,-41.9705,-0,-0
6358,17,52,7,574,-2.46,-7.02,2.25,-2.25745,-6.48867,-1.21116e-05,-2.90451,72.3869,0.00137329,-42.0371,0.00411987,-0
6359,17,52,7,580,-1.98,-6.9,2.25,-2.75976,-6.45012,-6.05579e-06,-3.1572,72.3869,0.000686646,-42.3083,-0,-0
6360,17,52,7,586,-1.53,-6.96,2.22,-2.71417,-6.44493,-6.05601e-06,-3.41606,72.3862,0.000686646,-42.3241,-0,-0
6361,17,52,7,592,-1.95,-6.96,2.22,-2.17463,-6.4501,-6.05601e-06,-3.67081,72.3862,0.000686646,-42.0186,-0,-0
6362,17,52,7,598,-1.62,-6.9,2.22,-2.07418,-6.81405,-6.05624e-06,-3.92418,72.3855,0.000686646,-41.9286,0.0411987,-0
6363,17,52,7,604,-2.28,-7.02,2.19,-2.53464,-6.4501,-6.05601e-06,-4.17343,72.3862,0.000686646,-42.1188,-0,-0
6364,17,52,7,610,-1.68,-7.02,2.22,-2.49378,-6.39841,-6.05624e-06,-4.42474,72.3855,0.000686646,-41.9904,-0,-0
6365,17,52,7,616,-2.19,-7.02,2.22,-2.28429,-6.4501,-6.05601e-06,-4.67606,72.3862,0.000686646,-41.9527,-0,-0
6366,17,52,7,622,-2.13,-6.96,2.25,-2.52023,-6.4501,-6.05601e-06,-4.92805,72.3862,0.000686646,-42.077,-0,-0
6367,17,52,7,628,-1.38,-7.02,2.22,-2.84107,-6.46237,-6.05601e-06,-5.17937,72.3862,0.000686646,-42.3763,0.00137329,-0
6368,17,52,7,634,-2.34,-6.9,2.22,-2.21473,-6.65195,-6.05601e-06,-5.43137,72.3862,0.000686646,-41.8401,0.0226593,-0
6369,17,52,7,665,-0.99,-6.9,2.16,-2.24472,-6.4484,0,-6.74217,72.3869,-0,-42.1566,-0,-0
6370,17,52,7,671,-1.77,-6.96,2.07,-2.61984,-6.42168,1.33591,-6.99829,72.3862,0.000686646,-42.0378,-0,-0.0714111
6371,17,52,7,677,-1.65,-6.96,2.25,-1.80513,-6.49306,0.346583,-7.25441,72.3862,0.00137329,-41.4878,0.00480652,-0.0178528
6372,17,52,7,683,-0.21,-6.96,2.25,-2.01194,-6.4501,-0.0494386,-7.5071,72.3862,0.000686646,-41.5908,-0,-0
6373,17,52,7,689,0.12,-6.96,2.22,-1.44242,-6.44407,-0.504315,-7.75429,72.3862,0.000686646,-40.4716,-0,0.0254059
6374,17,52,7,695,-0.93,-6.96,2.16,-0.79672,-6.45008,1.11834,-7.99736,72.3855,0.000686646,-39.8948,-0,-0.0590515
6375,17,52,7,701,-0.69,-6.96,2.28,-0.965427,-6.45008,0.0443032,-8.237,72.3855,0.00137329,-39.0049,-0,-0.00137329
6376,17,52,7,707,-1.14,-6.96,2.25,-0.780316,-6.4501,-0.545987,-8.47252,72.3862,0.000686646,-38.2619,-0,0.0260925
6377,17,52,7,713,-1.05,-6.96,2.25,-1.15846,-6.4501,-0.000956681,-8.70186,72.3862,0.000686646,-37.8094,-0,-0
6378,17,52,7,719,-0.99,-6.9,2.25,-1.29626,-6.4501,0.0180498,-8.92639,72.3862,0.00137329,-37.2457,-0,-0
6379,17,52,7,724,-0.75,-6.9,2.28,-1.27839,-6.44398,-6.05579e-06,-9.14749,72.3869,0.000686646,-36.796,-0.000686646,-0
6380,17,52,7,730,-0.87,-6.84,2.28,-1.10504,-6.67017,-1.81674e-05,-9.36653,72.3869,0.00205994,-36.0777,0.0247192,-0
6381,17,52,7,736,-0.57,-6.9,2.25,-0.843566,-6.45098,-1.21116e-05,-9.58282,72.3869,0.00137329,-35.376,-0,-0
6382,17,52,7,742,-0.66,-7.02,2.31,-0.738762,-6.07892,-1.21111e-05,-9.79637,72.3875,0.00137329,-34.5822,-0.0384521,-0
6383,17,52,7,748,-0.51,-6.9,2.25,-0.767405,-6.45012,-1.21116e-05,-10.0065,72.3869,0.00137329,-33.9436,-0,-0
6384,17,52,7,754,-0.15,-6.84,2.31,-1.13152,-6.49832,-1.8168e-05,-10.2097,72.3862,0.00205994,-33.568,-0,-0
6385,17,52,7,760,-0.09,-6.9,2.25,-0.911415,-6.4501,-6.05601e-06,-10.4116,72.3862,0.000686646,-32.7296,-0,-0
6386,17,52,7,766,0.78,-6.96,2.28,-1.40024,-6.45008,-1.21125e-05,-10.61,72.3855,0.00137329,-32.8828,-0,-0
6387,17,52,7,772,-0.3,-6.9,2.28,-0.78612,-6.4501,-6.05601e-06,-10.8037,72.3862,0.000686646,-31.4422,-0,-0
6388,17,52,7,778,-0.12,-6.9,2.34,-0.389043,-6.4501,-1.2112e-05,-10.9932,72.3862,0.00137329,-31.173,-0,-0
6389,17,52,7,784,-0.3,-6.9,2.31,-1.18764,-6.4501,-1.2112e-05,-11.1793,72.3862,0.00137329,-30.6354,-0,-0
6390,17,52,7,790,-1.11,-6.9,2.46,-0.389097,-6.45008,0.635974,-11.3585,72.3862,0.00137329,-29.5443,-0,-0.032959
6391,17,52,7,796,0.3,-7.08,2.28,-0.873862,-6.25432,-0.0801827,-11.537,72.3862,0.00137329,-29.0197,0.00137329,0.0727844
6392,17,52,7,802,-0.51,-6.78,2.28,-1.00443,-6.86124,0.137461,-11.7114,72.3862,0.000686646,-29.0691,-0.00343323,0.000686646
6393,17,52,7,808,-0.45,-6.9,2.31,-0.30126,-6.47765,0.00284582,-11.8549,72.3862,0.000686646,-27.8236,-0,-0
6394,17,52,7,814,-0.96,-6.9,2.31,-1.30947,-6.39156,-0.00571586,-12.0527,72.3869,0.00137329,-28.0893,-0,-0
6395,17,52,7,820,-0.57,-6.84,2.31,-0.56185,-6.45012,-6.05579e-06,-12.1893,72.3869,0.000686646,-26.6027,-0,-0
6396,17,52,7,826,-0.36,-6.9,2.28,0.0613481,-6.4501,-6.05601e-06,-12.3493,72.3862,0.000686646,-26.1358,-0,-0
6397,17,52,7,832,0.48,-6.9,2.31,-1.00188,-6.45012,-6.05579e-06,-12.5066,72.3869,0.000686646,-25.8309,-0,-0
6398,17,52,7,838,-1.08,-6.84,2.37,-0.607589,-6.45012,-1.21116e-05,-12.659,72.3869,0.00137329,-24.974,-0,-0
6399,17,52,7,866,-1.08,-6.96,2.37,1.90126,-6.4501,-1.2112e-05,-13.3264,72.3862,0.00137329,-22.0612,-0,-0
6400,17,52,7,872,-0.12,-6.9,2.37,1.56366,-6.45008,-6.05624e-06,-13.4596,72.3855,0.000686646,-21.5977,-0,-0
6401,17,52,7,878,-0.39,-6.9,2.37,-0.510354,-6.4501,-6.05601e-06,-13.5887,72.3862,0.000686646,-20.9908,-0,-0
6402,17,52,7,884,0.39,-6.9,2.37,-0.710084,-6.4501,-6.05601e-06,-13.7144,72.3862,0.000686646,-20.758,-0,-0
6403,17,52,7,890,0.9,-6.9,2.34,-0.74959,-6.4501,-6.05601e-06,-13.8352,72.3862,0.000686646,-20.221,-0,-0
6404,17,52,7,896,0.69,-6.9,2.34,-0.0236425,-6.4501,-1.2112e-05,-13.9547,72.3862,0.00137329,-19.2405,-0,-0
6405,17,52,7,902,0.57,-6.9,2.34,0.171489,-6.4501,-6.05601e-06,-14.0701,72.3862,0.000686646,-18.525,-0,-0
6406,17,52,7,908,0.66,-6.9,2.37,-0.150656,-6.51147,-6.05601e-06,-14.182,72.3862,0.000686646,-17.9276,0.00686646,-0
6407,17,52,7,914,0.57,-6.96,2.37,-0.446049,-6.07432,-1.21116e-05,-14.2884,72.3869,0.00137329,-17.5548,-0.042572,-0
6408,17,52,7,920,0.57,-6.96,2.37,-0.470224,-6.47834,-1.21116e-05,-14.3907,72.3869,0.00137329,-17.011,0.00411987,-0
6409,17,52,7,926,0.33,-6.84,2.37,0.0282015,-6.5342,-1.21116e-05,-14.4896,72.3869,0.00137329,-16.1348,0.00343323,-0
6410,17,52,7,932,-0.39,-6.84,2.4,0.449629,-6.45109,-6.05579e-06,-14.5857,72.3869,0.000686646,-15.1762,0.000686646,-0
6411,17,52,7,938,0.51,-6.84,2.37,-0.201769,-6.45195,-6.05579e-06,-14.677,72.3869,0.000686646,-15.0224,0.000686646,-0
6412,17,52,7,944,-0.09,-6.84,2.46,-0.152427,-6.44924,-1.2112e-05,-14.7677,72.3862,0.00137329,-14.0577,-0,-0
6413,17,52,7,950,0.66,-6.9,2.43,0.142936,-6.44921,-6.05624e-06,-14.8528,72.3855,0.000686646,-13.6024,-0,-0
6414,17,52,7,956,0.24,-6.9,2.4,-0.0656174,-6.4501,-1.2112e-05,-14.9345,72.3862,0.00137329,-12.9014,-0,-0
6415,17,52,7,962,1.17,-6.84,2.43,-0.280174,-6.4501,-1.2112e-05,-15.0108,72.3862,0.00137329,-12.692,-0,-0
6416,17,52,7,968,0.36,-6.78,2.4,0.320495,-6.7365,-6.05624e-06,-15.0835,72.3855,0.000686646,-11.3963,0.0322723,-0
6417,17,52,7,974,0.36,-6.9,2.43,0.399618,-6.4501,-1.2112e-05,-15.1536,72.3862,0.00137329,-11.114,-0,-0
6418,17,52,7,980,1.53,-6.78,2.43,-0.442334,-6.77362,-1.21116e-05,-15.2216,72.3869,0.00137329,-10.7597,0.0411987,-0
6419,17,52,7,986,1.47,-6.84,2.43,0.0631531,-6.45012,-1.21116e-05,-15.2834,72.3869,0.00137329,-9.96254,-0,-0
6420,17,52,7,992,1.08,-6.9,2.46,0.571907,-6.39843,-1.2112e-05,-15.3424,72.3862,0.00137329,-9.09325,-0,-0
6421,17,52,7,998,0.99,-6.84,2.49,0.429339,-6.45012,-1.21116e-05,-15.3967,72.3869,0.00137329,-8.48282,-0,-0
6422,17,52,8,4,1.02,-6.84,2.46,0.0785058,-6.45012,-6.05579e-06,-15.4454,72.3869,0.000686646,-8.02139,-0,-0
6423,17,52,8,10,0.48,-6.84,2.43,0.209301,-6.4501,-6.05601e-06,-15.4907,72.3862,0.000686646,-7.30316,-0,-0
6424,17,52,8,16,0,-6.78,2.46,0.627652,-6.45014,-6.05556e-06,-15.5319,72.3875,0.000686646,-6.42632,-0,-0
6425,17,52,8,22,0.54,-6.84,2.46,0.26669,-6.45012,-6.05579e-06,-15.5711,72.3869,0.000686646,-6.11938,-0,-0
6426,17,52,8,28,0.6,-6.84,2.46,-0.075261,-6.45012,-6.05579e-06,-15.6061,72.3869,0.000686646,-5.64148,-0,-0
6427,17,52,8,34,0.42,-6.84,2.46,0.395214,-6.33969,-6.05624e-06,-15.637,72.3855,0.000686646,-4.85733,-0.0123596,-0
6428,17,52,8,40,0.39,-6.9,2.46,0.550225,-6.20584,0,-15.6638,72.3862,-0,-4.24004,-0.0274658,-0
6429,17,52,8,71,0.3,-6.84,2.46,2.80227,-6.4656,-0.120251,-15.7523,72.3862,0.000686646,-1.13914,-0,0.00617981
6430,17,52,8,77,0.51,-6.9,2.61,2.82656,-6.44157,-1.16739,-15.7599,72.3862,0.000686646,-0.53421,-0.00480652,0.0617981
6431,17,52,8,83,0.42,-6.78,2.46,0.798411,-6.41943,-0.196027,-15.7626,72.3869,0.000686646,-0.11673,-0.00343323,0.0102997
6432,17,52,8,89,0.57,-7.92,2.49,0.841337,-6.88482,0.0294015,-15.7626,72.3869,0.00137329,0.00617981,0.0487518,0.000686646
6433,17,52,8,95,0.57,-7.74,2.46,1.33618,-6.44217,0.0338524,-15.7619,72.3875,0.000686646,0.224533,-0.00137329,-0.00137329
6434,17,52,8,100,0.78,-7.56,2.43,0.671865,-6.38898,0.38681,-15.7606,72.3869,0.00137329,0.0700378,-0,-0.0199127
6435,17,52,8,106,0.57,-7.56,2.31,0.92981,-6.45184,1.16643,-15.7606,72.3869,0.000686646,0.188828,-0,-0.0617981
6436,17,52,8,112,0.87,-7.5,2.52,0.786119,-6.45014,-0.46622,-15.7592,72.3875,0.00137329,0.10849,-0,0.0233459
6437,17,52,8,118,0.6,-7.56,2.49,0.910163,-6.45012,-0.0427842,-15.7585,72.3869,0.000686646,0.171661,-0,-0
6438,17,52,8,124,0.66,-7.56,2.46,1.00689,-6.45012,0.0161546,-15.7565,72.3869,0.000686646,0.179214,-0,-0
6439,17,52,8,130,0.48,-7.62,2.46,0.812728,-6.45012,0,-15.7544,72.3869,-0,0.138702,-0,-0
6440,17,52,8,136,0.39,-7.62,2.49,0.756195,-6.4501,-6.05601e-06,-15.7503,72.3862,0.000686646,0.125656,-0,-0
6441,17,52,8,142,0.33,-7.56,2.43,0.673518,-6.4194,-6.05601e-06,-15.7482,72.3862,0.000686646,0.096817,-0.00343323,-0
6442,17,52,8,148,0.24,-7.68,2.46,0.614431,-6.4501,-6.05601e-06,-15.7455,72.3862,0.000686646,0.0810242,-0,-0
6443,17,52,8,154,0.21,-7.62,2.37,0.566249,-6.4544,-0.0267288,-15.742,72.3862,-0,0.0652313,-0,0.00137329
6444,17,52,8,160,0.09,-7.68,2.46,0.226619,-6.45012,-6.05579e-06,-15.7379,72.3862,0.000686646,-0.00411987,-0,-0
6445,17,52,8,166,-0.09,-7.68,2.43,0.262607,-6.4501,0.000950626,-15.7338,72.3862,0.000686646,-0.0624847,-0,-0
6446,17,52,8,172,0.36,-8.4,2.4,0.325815,-7.16946,-6.05579e-06,-15.7297,72.3869,-0,0.0679779,0.113297,-0
6447,17,52,8,178,-0.06,-7.92,2.43,0.286078,-7.45552,0,-15.7269,72.3875,-0,-0.00686646,0.124283,-0
6448,17,52,8,184,0.3,-9,2.4,0.539041,-7.46719,0,-15.7249,72.3875,-0,0.00137329,0.2211,-0
6449,17,52,8,190,0.72,-9.24,2.43,1.69113,-8.66331,0,-15.7235,72.3896,-0,0.830841,0.637894,-0
6450,17,52,8,196,1.35,-10.32,2.37,2.00656,-9.16586,0,-15.7235,72.393,-0,0.904999,1.04576,-0
6451,17,52,8,202,1.14,-10.92,2.37,2.34583,-9.33194,0,-15.7242,72.3992,-0,1.73103,1.65619,-0
6452,17,52,8,208,1.41,-11.7,2.4,2.33492,-9.65751,-1.20979e-05,-15.7235,72.4075,0.00137329,2.07024,2.28653,-0
6453,17,52,8,214,1.86,-12.18,2.43,1.66483,-9.78723,-6.04458e-06,-15.7173,72.4232,0.000686646,2.2776,3.20114,-0
6454,17,52,8,220,1.77,-11.58,2.43,1.58954,-10.1293,-6.03818e-06,-15.707,72.4397,0.000686646,2.4012,3.8356,-0
6455,17,52,8,226,1.83,-11.52,2.58,1.57375,-10.275,-0.700922,-15.6926,72.4631,0.00137329,2.46712,4.6019,0.0363922
6456,17,52,8,232,1.77,-11.7,2.4,1.36672,-10.0588,-6.02103e-06,-15.6775,72.4912,0.000686646,2.4836,5.2652,-0
6457,17,52,8,238,1.56,-11.64,2.46,1.35723,-9.86338,0.0251796,-15.6624,72.5242,0.00137329,2.53647,5.84953,-0
6458,17,52,8,244,1.92,-11.1,2.43,1.2325,-10.1054,-5.99792e-06,-15.6487,72.5606,0.000686646,2.4218,6.66939,-0
6459,17,52,8,250,1.74,-10.32,2.55,1.29796,-10.1178,-1.14292,-15.6349,72.6025,0.00137329,2.54059,7.23793,0.0604248
6460,17,52,8,281,1.56,-10.26,2.4,1.97269,-13.0562,-5.89372e-06,-15.5457,72.873,0.000686646,3.1366,10.2633,-0
6461,17,52,8,287,1.47,-10.68,2.46,2.00304,-12.9649,0.0418158,-15.5264,72.9348,0.00137329,3.28148,10.7371,-0
6462,17,52,8,293,1.71,-10.14,2.43,1.62865,-9.99316,-5.85107e-06,-15.5045,73.0007,0.000686646,3.45795,11.364,-0
6463,17,52,8,299,1.62,-10.86,2.43,1.88485,-10.0802,-5.82836e-06,-15.4839,73.0687,0.000686646,3.86375,11.8831,-0
6464,17,52,8,305,1.08,-10.74,2.46,1.75358,-10.3437,-5.80427e-06,-15.4598,73.1408,0.000686646,3.89465,12.6837,-0
6465,17,52,8,311,0.75,-10.8,2.46,1.01255,-10.3643,-5.77809e-06,-15.4351,73.2191,0.000686646,3.5067,13.1953,-0
6466,17,52,8,317,1.11,-10.8,2.43,0.471321,-10.1901,-1.15029e-05,-15.4111,73.2987,0.00137329,2.97043,13.8277,-0
6467,17,52,8,323,0.87,-11.16,2.46,0.627831,-10.6561,-5.72319e-06,-15.3891,73.3832,0.000686646,2.76443,14.6722,-0
6468,17,52,8,329,0.84,-10.32,2.46,0.97733,-10.6283,-5.69376e-06,-15.3685,73.4711,0.000686646,2.61887,15.2552,-0
6469,17,52,8,334,0.81,-10.68,2.4,1.16902,-10.2074,-5.6687e-06,-15.3534,73.5459,0.000686646,2.62299,15.7413,-0
6470,17,52,8,340,0.81,-10.92,2.46,1.61702,-10.1213,-5.63741e-06,-15.3369,73.6393,0.000686646,2.95258,16.2323,-0
6471,17,52,8,346,1.02,-9.9,2.4,1.31042,-10.7894,-5.60403e-06,-15.3218,73.7389,0.000686646,2.63603,17.2066,-0
6472,17,52,8,352,1.29,-11.22,2.4,0.810974,-10.6788,0,-15.3067,73.8412,-0,2.42798,17.5905,-0
6473,17,52,8,358,1.35,-10.26,2.4,1.29327,-10.405,0,-15.2937,73.9483,-0,2.63054,18.3128,-0
6474,17,52,8,364,1.62,-11.64,2.46,1.45859,-10.525,-5.49734e-06,-15.2806,74.0568,0.000686646,2.60513,18.7701,-0
6475,17,52,8,370,1.14,-11.58,2.43,1.62346,-10.3653,-5.45858e-06,-15.2662,74.1721,0.000686646,2.97043,19.338,-0
6476,17,52,8,376,1.23,-10.26,2.43,1.39304,-11.1392,-1.08373e-05,-15.2518,74.2909,0.00137329,2.70538,20.3652,-0
6477,17,52,8,382,1.53,-10.62,2.4,0.767768,-11.3045,0,-15.2353,74.4138,-0,2.39983,21.0333,-0
6478,17,52,8,388,1.53,-11.4,2.46,1.33058,-10.151,-5.33433e-06,-15.2181,74.5415,0.000686646,2.7356,21.1336,-0
6479,17,52,8,394,1.53,-10.56,2.46,2.03476,-10.2545,0,-15.201,74.6706,-0,3.18054,21.8504,-0
6480,17,52,8,400,1.05,-10.56,2.46,1.64793,-10.6678,-5.2462e-06,-15.1838,74.8032,0.000686646,3.09608,22.2597,-0
6481,17,52,8,406,1.41,-11.22,2.4,1.13138,-10.1901,0,-15.1653,74.9377,-0,2.98004,22.579,-0
6482,17,52,8,412,1.08,-10.8,2.4,1.34171,-10.4684,-5.15448e-06,-15.1481,75.0751,0.000686646,3.11943,23.1812,-0
6483,17,52,8,418,1.2,-10.14,2.4,1.24579,-9.98626,0,-15.1302,75.2151,-0,2.90863,23.1159,-0
6484,17,52,8,424,1.62,-10.26,2.4,1.04518,-9.75845,-1.01197e-05,-15.1144,75.3552,0.00137329,2.83173,23.5162,-0
6485,17,52,8,430,1.44,-10.14,2.4,1.30103,-10.1736,-5.01205e-06,-15.0986,75.4967,0.000686646,2.89833,23.7682,-0
6486,17,52,8,436,1.62,-10.5,2.46,1.32448,-10.4262,-4.9635e-06,-15.0835,75.6402,0.000686646,2.84958,24.3423,-0
6487,17,52,8,442,1.89,-11.1,2.37,1.35049,-10.7841,-4.91423e-06,-15.0691,75.7858,0.000686646,2.94022,24.8545,-0
6488,17,52,8,448,1.86,-11.52,2.46,1.43828,-11.0947,-4.86399e-06,-15.052,75.9341,0.000686646,2.98553,25.6393,-0
6489,17,52,8,454,2.01,-10.44,2.4,1.33202,-11.288,-4.81209e-06,-15.0348,76.0872,0.000686646,2.96082,26.2752,-0
6490,17,52,8,481,2.13,-11.16,2.46,2.1605,-13.3422,-4.55443e-06,-14.9448,76.8459,0.000686646,3.86993,28.5837,-0
6491,17,52,8,487,1.83,-11.76,2.52,2.36894,-13.0699,-1.0441,-14.9208,77.019,0.000686646,4.06425,28.9819,0.0549316
6492,17,52,8,493,1.77,-10.62,2.43,1.82546,-11.4196,-4.4357e-06,-14.8968,77.1947,0.000686646,4.36226,29.9302,-0
6493,17,52,8,499,2.04,-11.64,2.43,1.55112,-11.4299,0.0380206,-14.8693,77.3733,0.000686646,4.26064,30.3168,-0
6494,17,52,8,505,1.74,-10.38,2.46,0.961558,-11.1558,-4.31165e-06,-14.8432,77.5587,0.000686646,3.9283,31.013,-0
6495,17,52,8,511,1.41,-10.86,2.46,0.658706,-10.6776,-4.24933e-06,-14.8185,77.7413,0.000686646,3.51494,31.0151,-0
6496,17,52,8,517,1.02,-10.74,2.46,1.09759,-9.87489,0,-14.7938,77.9267,-0,3.65707,31.0659,-0
6497,17,52,8,523,0.72,-9.9,2.4,1.16689,-9.74319,-4.12315e-06,-14.7718,78.1107,0.000686646,3.33572,30.9643,-0
6498,17,52,8,529,0.9,-10.26,2.4,0.436907,-9.07052,0,-14.7505,78.2941,-0,2.70813,30.496,-0
6499,17,52,8,535,0.81,-8.88,2.4,0.850012,-8.07802,-4.00831e-06,-14.7313,78.476,0.000686646,2.83379,29.6377,-0
6500,17,52,8,541,0.54,-10.74,2.37,1.22953,-7.67161,-3.9472e-06,-14.7114,78.6552,-0,2.56943,29.1701,-0
6501,17,52,8,547,0.81,-8.88,2.43,0.849606,-8.41274,-3.88699e-06,-14.6963,78.8008,0.000686646,2.35519,28.6166,-0
6502,17,52,8,553,0.51,-9.18,2.37,0.762973,-8.1698,-3.82791e-06,-14.6777,78.9732,0.000686646,2.07298,27.6979,-0
6503,17,52,8,559,0.75,-8.52,2.37,1.00727,-8.15894,0,-14.6564,79.1407,-0,2.06406,27.439,-0
6504,17,52,8,565,0.99,-9.54,2.4,1.13046,-8.09408,-3.71462e-06,-14.6372,79.3034,0.000686646,1.92398,26.5066,-0
6505,17,52,8,571,0.45,-10.5,2.37,1.42699,-8.1261,-3.65969e-06,-14.6159,79.4634,0.000686646,2.22542,26.2807,-0
6506,17,52,8,577,0.36,-9.48,2.37,1.28466,-9.58588,0,-14.596,79.6227,-0,1.94321,26.5004,-0
6507,17,52,8,583,0.33,-9.3,2.37,1.00204,-9.12089,0,-14.5795,79.7779,-0,1.93497,25.9264,-0
6508,17,52,8,589,0.42,-10.68,2.34,1.52663,-8.77352,0,-14.5672,79.9324,-0,2.21443,25.8694,-0
6509,17,52,8,595,0.66,-10.8,2.34,1.58341,-9.81144,0,-14.5589,80.0869,-0,2.26593,26.1104,-0
6510,17,52,8,601,0.81,-9.84,2.34,1.21242,-10.3321,0,-14.5535,80.2428,-0,2.14439,26.4516,-0
